# DSS .data file
#   File      name: ( F:\Altair\trambulina\rpt\opt_1\opt_1_runsummary.data )
#   Date generated: ( 2020-12-17 21:22:16  )
#   On      system: ( Windows [Version 10.0.18362] (64 bit) )
# 
#   Generator  ver: ( HyperStudy2020.1.0.26 - py-c-011 1948507 )
#   Schema     ver: ( 2020.1.0.26 )
#
# HstMeta hstCategoryIds    = "5203","5401","5501","0202","0202","0202","0202","0202","2202","2202","2202","2202","2202","2402","2402","2402","2502","2502","2502"
# HstMeta hstLabels         = "RowLabel","StepMajor","StepMinor","tf [mm]","tc [mm]","L [m]","Skin Material","Core Material","Delta Displacement","Delta Tau_c","Delta Sigma_f","Cost","Mass","Skin Stress","Displacement","Core Stress","Cost","Max Displacement","Mass"
# HstMeta hstVarnames       = "RowLabel","StepMajor","StepMinor","tf","tc","L","skin_mat","core_mat","r_1","r_2","r_3","r_4","r_5","goal_2","goal_3","goal_4","goal_6","goal_7","goal_8"
#
v11.0	1000	5203	5401	5501	0202	0202	0202	0202	0202	2202	2202	2202	2202	2202	2402	2402	2402	2502	2502	2502
RowLabel	StepMajor	StepMinor	tf	tc	L	skin_mat	core_mat	r_1	r_2	r_3	r_4	r_5	goal_2	goal_3	goal_4	goal_6	goal_7	goal_8
Row_0491	243	002	 2.9801735	 17.709567	 1.1915987	 2.0000000	 2.0000000	 161.04848	 0.1755400	 23.143990	 40.560000	 7.0535500	 23.143990	 161.04848	 0.1755400	 40.560000	 161.04848	 7.0535500
Row_0492	244	001	 6.3846784	 411.97248	 3.4136320	 1.0000000	 2.0000000	 292.69914	 0.3125700	 36.240140	 1229.5300	 150.25723	 36.240140	 292.69914	 0.3125700	 1229.5300	 292.69914	 150.25723
Row_0493	244	002	 2.3613184	 68.580480	 3.0008320	 2.0000000	 3.0000000	 69.605340	 0.5528500	 27.298100	 456.95000	 31.917310	 27.298100	 69.605340	 0.5528500	 456.95000	 69.605340	 31.917310
Row_0494	245	001	 1.6821044	 47.358064	 1.8272724	 2.0000000	 2.0000000	 144.04541	 0.2549100	 14.831010	 92.790000	 10.542680	 14.831010	 144.04541	 0.2549100	 92.790000	 144.04541	 10.542680
Row_0495	245	002	 1.9135741	 25.059638	 1.3900450	 2.0000000	 1.0000000	 101.30090	 0.1277800	 0.7689600	 34.440000	 5.9976400	 0.7689600	 101.30090	 0.1277800	 34.440000	 101.30090	 5.9976400
Row_0496	246	001	 1.4210753	 33.065586	 1.3669124	 2.0000000	 0.0000000	 140.92735	 0.0320700	-2.0563200	 20.570000	 4.4639100	-2.0563200	 140.92735	 0.0320700	 20.570000	 140.92735	 4.4639100
Row_0497	246	002	 1.1543601	 14.445779	 1.0449989	 3.0000000	 1.0000000	 175.58112	 0.0499300	 29.278410	 152.30000	 2.5642500	 29.278410	 175.58112	 0.0499300	 152.30000	 175.58112	 2.5642500
Row_0498	247	001	 1.5900515	 42.611431	 1.0508547	 2.0000000	 0.0000000	 254.50281	 0.0510800	 36.011910	 18.750000	 4.0167900	 36.011910	 254.50281	 0.0510800	 18.750000	 254.50281	 4.0167900
Row_0499	247	002	 1.9811584	 360.22848	 2.3240320	 2.0000000	 2.0000000	 289.06413	 0.3072900	 70.471950	 736.89000	 61.783660	 70.471950	 289.06413	 0.3072900	 736.89000	 289.06413	 61.783660
Row_0500	248	001	 5.0039149	 29.542951	 2.0351313	 1.0000000	 2.0000000	 251.50015	 0.2344600	 5.3649300	 70.050000	 31.403780	 5.3649300	 251.50015	 0.2344600	 70.050000	 251.50015	 31.403780
Row_0501	248	002	 0.8765149	 25.733985	 1.5711549	 3.0000000	 0.0000000	 111.48153	 0.0082100	 1.8246300	 172.53000	 3.2786500	 1.8246300	 111.48153	 0.0082100	 172.53000	 111.48153	 3.2786500
Row_0502	249	001	 0.9725210	 24.898772	 1.2035135	 3.0000000	 3.0000000	 217.40776	 0.4823800	 59.273780	 200.38000	 4.7522500	 59.273780	 217.40776	 0.4823800	 200.38000	 217.40776	 4.7522500
Row_0503	249	002	 1.7689059	 30.600859	 1.4692154	 2.0000000	 1.0000000	 123.07586	 0.1455800	 4.5110500	 39.110000	 6.4062400	 4.5110500	 123.07586	 0.1455800	 39.110000	 123.07586	 6.4062400
Row_0504	250	001	 9.6793984	 334.35648	 3.2792321	 0.0000000	 2.0000000	 293.32517	 0.3113600	 57.102910	 1025.5200	 318.84770	 57.102910	 293.32517	 0.3113600	 1025.5200	 293.32517	 318.84770
Row_0505	250	002	 9.9169984	 397.07648	 3.3272320	 3.0000000	 3.0000000	 293.25836	 0.5923800	 197.57475	 6601.8700	 181.61069	 197.57475	 293.25836	 0.5923800	 6601.8700	 293.25836	 181.61069
Row_0506	251	001	 7.7517396	 30.299009	 1.0925762	 1.0000000	 1.0000000	 289.17332	 0.1625200	 29.102350	 32.560000	 24.522570	 29.102350	 289.17332	 0.1625200	 32.560000	 289.17332	 24.522570
Row_0507	251	002	 0.8440238	 25.765449	 1.5046885	 3.0000000	 1.0000000	 130.23703	 0.1272200	 2.8939300	 171.78000	 3.8434300	 2.8939300	 130.23703	 0.1272200	 171.78000	 130.23703	 3.8434300
Row_0508	252	001	 1.9951209	 25.286155	 2.0153029	 3.0000000	 1.0000000	 134.45368	 0.1313000	 91.069870	 507.97000	 8.5791100	 91.069870	 134.45368	 0.1313000	 507.97000	 134.45368	 8.5791100
Row_0509	252	002	 2.1852368	 22.452260	 1.0451456	 0.0000000	 0.0000000	 280.79525	  4.40e-04	 2.8883400	 11.350000	 18.518430	 2.8883400	 280.79525	  4.40e-04	 11.350000	 280.79525	 18.518430
Row_0510	253	001	 0.5204437	 30.608718	 1.2482439	 3.0000000	 0.0000000	 180.87272	 0.0233400	-26.674130	 84.830000	 2.1206600	-26.674130	 180.87272	 0.0233400	 84.830000	 180.87272	 2.1206600
Row_0511	253	002	 9.8568064	 296.25408	 3.5950721	 3.0000000	 0.0000000	 291.26998	 0.1102800	 196.49463	 4444.0200	 85.105510	 196.49463	 291.26998	 0.1102800	 4444.0200	 291.26998	 85.105510
Row_0512	254	001	 0.2269315	 321.62556	 1.3638438	 2.0000000	 0.0000000	 283.05032	 0.0930600	 25.064060	 80.940000	 13.654570	 25.064060	 283.05032	 0.0930600	 80.940000	 283.05032	 13.654570
Row_0513	254	002	 2.2532539	 43.002156	 2.4708146	 2.0000000	 0.0000000	-33.282580	 0.0533700	 8.7144700	 54.760000	 12.095270	 8.7144700	-33.282580	 0.0533700	 54.760000	-33.282580	 12.095270
Row_0514	255	001	 1.6540500	 41.703594	 1.7413979	 2.0000000	 1.0000000	 124.66178	 0.1682400	 8.5625100	 54.750000	 8.2397100	 8.5625100	 124.66178	 0.1682400	 54.750000	 124.66178	 8.2397100
Row_0515	255	002	 0.6380753	 442.47827	 1.0202992	 0.0000000	 0.0000000	 293.81092	 0.1127400	 49.383610	 83.290000	 18.621870	 49.383610	 293.81092	 0.1127400	 83.290000	 293.81092	 18.621870
Row_0516	256	001	 0.1468864	 150.43008	 2.4334720	 3.0000000	 3.0000000	 172.33306	 0.5526200	-123.68095	 775.03000	 37.142890	-123.68095	 172.33306	 0.5526200	 775.03000	 172.33306	 37.142890
Row_0517	256	002	 7.7500864	 197.47008	 3.9694720	 3.0000000	 1.0000000	 287.38942	 0.2254300	 192.65744	 4083.5800	 85.338200	 192.65744	 287.38942	 0.2254300	 4083.5800	 287.38942	 85.338200
Row_0518	257	001	 1.3570722	 61.156740	 2.0473659	 2.0000000	 0.0000000	 131.22275	 0.0700900	 8.9997200	 40.320000	 8.2017900	 8.9997200	 131.22275	 0.0700900	 40.320000	 131.22275	 8.2017900
Row_0519	257	002	 1.3065450	 17.511842	 1.4045312	 3.0000000	 1.0000000	 121.03522	 0.0823400	 31.938590	 232.51000	 3.9824100	 31.938590	 121.03522	 0.0823400	 232.51000	 121.03522	 3.9824100
Row_0520	258	001	 1.6063585	 15.254752	 1.5839534	 3.0000000	 1.0000000	 43.803610	 0.0645000	 27.950130	 317.41000	 5.0247300	 27.950130	 43.803610	 0.0645000	 317.41000	 43.803610	 5.0247300
Row_0521	258	002	 2.1583638	 47.072358	 2.3708230	 2.0000000	 0.0000000	 38.225950	 0.0585300	 14.358210	 52.840000	 11.535340	 14.358210	 38.225950	 0.0585300	 52.840000	 38.225950	 11.535340
Row_0522	259	001	 1.7232665	 22.904637	 1.0004807	 2.0000000	 0.0000000	 195.18832	-0.0014900	 10.646330	 15.160000	 3.4460200	 10.646330	 195.18832	-0.0014900	 15.160000	 195.18832	 3.4460200
Row_0523	259	002	 4.2811264	 163.75808	 2.6686720	 0.0000000	 0.0000000	 290.62567	 0.1024000	 49.086410	 114.31000	 102.22489	 49.086410	 290.62567	 0.1024000	 114.31000	 290.62567	 102.22489
Row_0524	260	001	 0.8067368	 26.341393	 1.5079697	 3.0000000	 2.0000000	 129.23483	 0.2085700	-2.5634700	 179.55000	 4.4067400	-2.5634700	 129.23483	 0.2085700	 179.55000	 129.23483	 4.4067400
Row_0525	260	002	 0.8970111	 21.096980	 1.1253760	 3.0000000	 1.0000000	 198.36635	 0.1041900	 32.181510	 133.01000	 2.7013200	 32.181510	 198.36635	 0.1041900	 133.01000	 198.36635	 2.7013200
Row_0526	261	001	 1.5017884	 57.052477	 2.2107435	 2.0000000	 1.0000000	 85.569440	 0.1853400	 6.0374600	 84.310000	 11.618520	 6.0374600	 85.569440	 0.1853400	 84.310000	 85.569440	 11.618520
Row_0527	261	002	 8.0993803	 76.594105	 1.2618297	 1.0000000	 1.0000000	 292.18738	 0.2050600	 34.588210	 67.640000	 32.426550	 34.588210	 292.18738	 0.2050600	 67.640000	 292.18738	 32.426550
Row_0528	262	001	 7.8609664	 357.40608	 3.7918720	 1.0000000	 0.0000000	 291.38463	 0.1118000	 36.114840	 300.28000	 121.13812	 36.114840	 291.38463	 0.1118000	 300.28000	 291.38463	 121.13812
Row_0529	262	002	 1.6041664	 12.446080	 3.5278720	 0.0000000	 2.0000000	-1046.2500	 0.1101700	-400.48985	 54.760000	 46.996590	-400.48985	-1046.2500	 0.1101700	 54.760000	-1046.2500	 46.996590
Row_0530	263	001	 1.7203919	 20.515149	 1.7444671	 3.0000000	 1.0000000	 113.72322	 0.1067000	 65.837590	 378.03000	 6.2911600	 65.837590	 113.72322	 0.1067000	 378.03000	 113.72322	 6.2911600
Row_0531	263	002	 2.0342262	 44.695805	 1.2436676	 0.0000000	 0.0000000	 286.65238	 0.0568700	 21.509730	 17.900000	 21.400910	 21.509730	 286.65238	 0.0568700	 17.900000	 286.65238	 21.400910
Row_0532	264	001	 2.9787465	 13.445947	 1.3037413	 0.0000000	 0.0000000	 259.12575	-0.0592100	-18.397360	 15.270000	 30.817320	-18.397360	 259.12575	-0.0592100	 15.270000	 259.12575	 30.817320
Row_0533	264	002	 0.5762742	 28.120227	 1.0491084	 3.0000000	 1.0000000	 223.24987	 0.1341500	 13.358590	 87.300000	 2.3819200	 13.358590	 223.24987	 0.1341500	 87.300000	 223.24987	 2.3819200
Row_0534	265	001	 1.5779945	 23.177621	 1.0005022	 2.0000000	 0.0000000	 187.57994	-0.0010900	 4.6503700	 14.280000	 3.2217200	 4.6503700	 187.57994	-0.0010900	 14.280000	 187.57994	 3.2217200
Row_0535	265	002	 0.1951667	 48.710784	 3.9744256	 1.0000000	 3.0000000	-3477.2344	 0.5190200	-1185.0167	 388.66000	 21.454120	-1185.0167	-3477.2344	 0.5190200	 388.66000	-3477.2344	 21.454120
Row_0536	266	001	 2.1172976	 481.43020	 1.6681485	 1.0000000	 0.0000000	 293.47746	 0.1133700	 35.206470	 151.23000	 33.629260	 35.206470	 293.47746	 0.1133700	 151.23000	 293.47746	 33.629260
Row_0537	266	002	 2.4519295	 22.368609	 1.7105979	 3.0000000	 1.0000000	 196.54393	 0.1208100	 117.30655	 522.44000	 8.2045900	 117.30655	 196.54393	 0.1208100	 522.44000	 196.54393	 8.2045900
Row_0538	267	001	 2.4520091	 145.03571	 2.8004576	 1.0000000	 0.0000000	 280.16517	 0.0996000	 17.217930	 86.090000	 30.725240	 17.217930	 280.16517	 0.0996000	 86.090000	 280.16517	 30.725240
Row_0539	267	002	 0.9496554	 30.831249	 2.2169131	 3.0000000	 0.0000000	-33.120250	 0.0262800	-16.100370	 264.94000	 5.2084700	-16.100370	-33.120250	 0.0262800	 264.94000	-33.120250	 5.2084700
Row_0540	268	001	 5.0263667	 17.350784	 3.9504256	 3.0000000	 3.0000000	-397.48225	 0.4680400	 96.669850	 2519.8400	 36.638790	 96.669850	-397.48225	 0.4680400	 2519.8400	-397.48225	 36.638790
Row_0541	268	002	 6.1510067	 379.55878	 2.5776256	 0.0000000	 1.0000000	 293.51130	 0.2322700	 56.803640	 538.65000	 172.58732	 56.803640	 293.51130	 0.2322700	 538.65000	 293.51130	 172.58732
Row_0542	269	001	 0.6077623	 46.862599	 1.0398047	 3.0000000	 0.0000000	 268.30797	 0.0561700	 93.967960	 84.600000	 2.4097600	 93.967960	 268.30797	 0.0561700	 84.600000	 268.30797	 2.4097600
Row_0543	269	002	 2.1225092	 25.518483	 1.0138825	 2.0000000	 2.0000000	 229.05325	 0.2098700	 29.157700	 35.640000	 5.1248800	 29.157700	 229.05325	 0.2098700	 35.640000	 229.05325	 5.1248800
Row_0544	270	001	 1.5717175	 33.433721	 1.3676539	 2.0000000	 1.0000000	 161.05403	 0.1519000	 6.8682100	 36.620000	 5.7255800	 6.8682100	 161.05403	 0.1519000	 36.620000	 161.05403	 5.7255800
Row_0545	270	002	 1.0717452	 17.456100	 1.2926871	 3.0000000	 1.0000000	 124.60031	 0.0795600	 8.4783800	 177.54000	 3.2064300	 8.4783800	 124.60031	 0.0795600	 177.54000	 124.60031	 3.2064300
Row_0546	271	001	 1.0986106	 34.533648	 1.0000000	 2.0000000	 0.0000000	 220.25656	 0.0339800	 4.8455000	 13.250000	 2.7937900	 4.8455000	 220.25656	 0.0339800	 13.250000	 220.25656	 2.7937900
Row_0547	271	002	 9.0180467	 385.04678	 3.5568257	 3.0000000	 1.0000000	 292.61638	 0.2323200	 197.05541	 4533.8500	 116.59080	 197.05541	 292.61638	 0.2323200	 4533.8500	 292.61638	 116.59080
Row_0548	272	001	 2.1789165	 34.868116	 2.0456148	 2.0000000	 1.0000000	 9.4770100	 0.1577500	 5.4461700	 64.190000	 10.697880	 5.4461700	 9.4770100	 0.1577500	 64.190000	 9.4770100	 10.697880
Row_0549	272	002	 0.6043002	 32.334917	 1.0862624	 3.0000000	 0.0000000	 235.09635	 0.0288400	 39.450180	 85.090000	 2.0383600	 39.450180	 235.09635	 0.0288400	 85.090000	 235.09635	 2.0383600
Row_0550	273	001	 2.9221922	 27.436839	 2.1269328	 2.0000000	 1.0000000	-61.047550	 0.1411400	 9.4659600	 68.960000	 12.862280	 9.4659600	-61.047550	 0.1411400	 68.960000	-61.047550	 12.862280
Row_0551	273	002	 0.9040058	 18.838375	 1.2030693	 3.0000000	 1.0000000	 151.22860	 0.0889700	 1.6830400	 141.84000	 2.7645800	 1.6830400	 151.22860	 0.0889700	 141.84000	 151.22860	 2.7645800
Row_0552	274	001	 7.7666867	 120.05478	 1.7040256	 2.0000000	 3.0000000	 289.88441	 0.5753500	 74.950140	 493.86000	 41.633170	 74.950140	 289.88441	 0.5753500	 493.86000	 289.88441	 41.633170
Row_0553	274	002	 3.2522867	 398.37478	 3.7920257	 0.0000000	 1.0000000	 292.48000	 0.2324700	 51.459140	 793.80000	 171.72815	 51.459140	 292.48000	 0.2324700	 793.80000	 292.48000	 171.72815
Row_0554	275	001	 7.0725695	 15.235972	 1.1793877	 2.0000000	 3.0000000	 247.07714	 0.4671800	 58.008700	 89.320000	 15.143020	 58.008700	 247.07714	 0.4671800	 89.320000	 247.07714	 15.143020
Row_0555	275	002	 6.7400815	 16.941876	 3.2185598	 3.0000000	 3.0000000	 43.248980	 0.4754600	 140.67731	 2712.2600	 37.992870	 140.67731	 43.248980	 0.4754600	 2712.2600	 43.248980	 37.992870
Row_0556	276	001	 6.4595507	 84.726786	 1.0186317	 2.0000000	 2.0000000	 291.62000	 0.2865100	 74.912240	 115.04000	 16.137670	 74.912240	 291.62000	 0.2865100	 115.04000	 291.62000	 16.137670
Row_0557	276	002	 7.1085089	 30.222483	 1.0517674	 1.0000000	 3.0000000	 290.01400	 0.5208100	 28.339570	 77.700000	 23.365310	 28.339570	 290.01400	 0.5208100	 77.700000	 290.01400	 23.365310
Row_0558	277	001	 0.7497416	 22.025128	 1.6890939	 2.0000000	 0.0000000	-930.61643	-0.0142200	-211.02355	 14.800000	 3.1422800	-211.02355	-930.61643	-0.0142200	 14.800000	-930.61643	 3.1422800
Row_0559	277	002	 6.2808947	 132.91238	 1.6838656	 3.0000000	 1.0000000	 292.20586	 0.2185700	 194.33355	 1381.0500	 27.054660	 194.33355	 292.20586	 0.2185700	 1381.0500	 292.20586	 27.054660
Row_0560	278	001	 7.2756356	 315.87906	 1.3446238	 1.0000000	 1.0000000	 293.79496	 0.2306300	 38.317480	 230.86000	 47.650890	 38.317480	 293.79496	 0.2306300	 230.86000	 293.79496	 47.650890
Row_0561	278	002	 0.9891922	 54.858915	 1.3129603	 2.0000000	 0.0000000	 219.16997	 0.0633800	 10.079370	 21.280000	 4.2388500	 10.079370	 219.16997	 0.0633800	 21.280000	 219.16997	 4.2388500
Row_0562	279	001	 2.2342219	 29.639374	 2.5443800	 3.0000000	 0.0000000	 80.938420	 0.0272500	 94.884450	 695.74000	 10.789470	 94.884450	 80.938420	 0.0272500	 695.74000	 80.938420	 10.789470
Row_0563	279	002	 9.6797961	 28.074148	 1.0015261	 1.0000000	 2.0000000	 290.92461	 0.2419200	 31.937360	 42.080000	 28.003060	 31.937360	 290.92461	 0.2419200	 42.080000	 290.92461	 28.003060
Row_0564	280	001	 1.2279347	 334.40038	 2.0630656	 1.0000000	 3.0000000	 292.18056	 0.5879200	 25.272680	 1384.5700	 75.829060	 25.272680	 292.18056	 0.5879200	 1384.5700	 292.18056	 75.829060
Row_0565	280	002	 5.5839347	 177.60038	 1.9430657	 2.0000000	 0.0000000	 288.98482	 0.1032600	 74.411410	 131.56000	 27.712650	 74.411410	 288.98482	 0.1032600	 131.56000	 288.98482	 27.712650
Row_0566	281	001	 1.7398241	 24.990785	 1.2293695	 2.0000000	 0.0000000	 141.87909	 0.0079100	 2.2301300	 19.220000	 4.3439000	 2.2301300	 141.87909	 0.0079100	 19.220000	 141.87909	 4.3439000
Row_0567	281	002	 1.6011363	 38.630942	 1.1439140	 0.0000000	 0.0000000	 285.02275	 0.0466500	 7.7565300	 13.670000	 15.611880	 7.7565300	 285.02275	 0.0466500	 13.670000	 285.02275	 15.611880
Row_0568	282	001	 6.5818873	 105.29270	 3.2416320	 0.0000000	 0.0000000	 286.59649	 0.0936500	 47.048400	 128.01000	 176.66081	 47.048400	 286.59649	 0.0936500	 128.01000	 286.59649	 176.66081
Row_0569	282	002	 0.9578276	 24.669721	 1.6278418	 3.0000000	 0.0000000	 93.897180	 0.0040800	 4.8996200	 194.33000	 3.5435400	 4.8996200	 93.897180	 0.0040800	 194.33000	 93.897180	 3.5435400
Row_0570	283	001	 0.9829276	 28.378578	 1.4771561	 3.0000000	 0.0000000	 181.12186	 0.0187000	 49.419580	 181.78000	 3.4355100	 49.419580	 181.12186	 0.0187000	 181.78000	 181.12186	 3.4355100
Row_0571	283	002	 5.2037747	 469.24838	 1.2662656	 2.0000000	 1.0000000	 293.82516	 0.2324900	 78.491110	 339.27000	 40.252760	 78.491110	 293.82516	 0.2324900	 339.27000	 293.82516	 40.252760
Row_0572	284	001	 0.8905486	 17.287119	 1.0436344	 3.0000000	 1.0000000	 181.73985	 0.0761300	 10.332920	 120.55000	 2.2961700	 10.332920	 181.73985	 0.0761300	 120.55000	 181.73985	 2.2961700
Row_0573	284	002	 1.5269971	 25.479124	 1.1264710	 2.0000000	 0.0000000	 163.06868	 0.0087000	-0.3637800	 16.180000	 3.6132400	-0.3637800	 163.06868	 0.0087000	 16.180000	 163.06868	 3.6132400
Row_0574	285	001	 4.9802544	 12.902772	 1.0826621	 1.0000000	 2.0000000	 269.14002	 0.1552100	 4.2363400	 21.990000	 15.466180	 4.2363400	 269.14002	 0.1552100	 21.990000	 269.14002	 15.466180
Row_0575	285	002	 0.6291020	 24.069118	 1.0220494	 3.0000000	 0.0000000	 210.85628	 -8.60e-04	 6.4787200	 81.580000	 1.7024500	 6.4787200	 210.85628	 -8.60e-04	 81.580000	 210.85628	 1.7024500
Row_0576	286	001	 8.4826547	 158.78438	 3.7286657	 1.0000000	 3.0000000	 287.24926	 0.5819800	 32.268670	 1243.8900	 144.60376	 32.268670	 287.24926	 0.5819800	 1243.8900	 287.24926	 144.60376
Row_0577	286	002	 0.4834547	 170.54438	 1.1126656	 1.0000000	 2.0000000	 291.06402	 0.2974000	 0.4095900	 161.36000	 13.786760	 0.4095900	 291.06402	 0.2974000	 161.36000	 291.06402	 13.786760
Row_0578	287	001	 1.9778792	 25.492535	 1.0269164	 2.0000000	 3.0000000	 221.68458	 0.4866600	 24.395070	 65.360000	 5.8676800	 24.395070	 221.68458	 0.4866600	 65.360000	 221.68458	 5.8676800
Row_0579	287	002	 0.6081990	 29.583489	 1.1850122	 3.0000000	 0.0000000	 204.95623	 0.0207300	 10.141470	 92.800000	 2.1327900	 10.141470	 204.95623	 0.0207300	 92.800000	 204.95623	 2.1327900
Row_0580	288	001	 1.1218705	 38.287378	 1.1431778	 2.0000000	 0.0000000	 206.34441	 0.0419400	 3.9295700	 16.090000	 3.3650800	 3.9295700	 206.34441	 0.0419400	 16.090000	 206.34441	 3.3650800
Row_0581	288	002	 0.8512908	 18.091757	 1.0847326	 3.0000000	 1.0000000	 172.89685	 0.0825500	 2.1044000	 120.62000	 2.3663600	 2.1044000	 172.89685	 0.0825500	 120.62000	 172.89685	 2.3663600
Row_0582	289	001	 0.9338579	 17.797898	 1.1815531	 3.0000000	 1.0000000	 148.51046	 0.0810100	 1.2836200	 142.92000	 2.7065600	 1.2836200	 148.51046	 0.0810100	 142.92000	 148.51046	 2.7065600
Row_0583	289	002	 2.1656627	 203.00198	 3.7325056	 0.0000000	 1.0000000	 287.34841	 0.2253500	 35.285960	 404.07000	 100.93546	 35.285960	 287.34841	 0.2253500	 404.07000	 287.34841	 100.93546
Row_0584	290	001	 4.4887269	 200.67637	 1.0160665	 2.0000000	 0.0000000	 293.00726	 0.1048000	 76.754070	 65.890000	 13.414420	 76.754070	 293.00726	 0.1048000	 65.890000	 293.00726	 13.414420
Row_0585	290	002	 1.0390580	 15.490353	 1.0183144	 3.0000000	 2.0000000	 186.36894	 0.1397900	 25.568880	 140.30000	 2.6124400	 25.568880	 186.36894	 0.1397900	 140.30000	 186.36894	 2.6124400
Row_0586	291	001	 1.9195750	 23.351424	 1.0073676	 2.0000000	 1.0000000	 209.56969	 0.1204700	 18.905470	 24.140000	 4.2701400	 18.905470	 209.56969	 0.1204700	 24.140000	 209.56969	 4.2701400
Row_0587	291	002	 0.6263842	 28.046610	 1.2174832	 3.0000000	 0.0000000	 190.45831	 0.0156300	 0.5688900	 97.660000	 2.1682900	 0.5688900	 190.45831	 0.0156300	 97.660000	 190.45831	 2.1682900
Row_0588	292	001	 8.9135027	 416.24998	 1.4957056	 2.0000000	 2.0000000	 293.78025	 0.3120900	 78.838860	 611.41000	 61.799520	 78.838860	 293.78025	 0.3120900	 611.41000	 293.78025	 61.799520
Row_0589	292	002	 0.1381427	 288.45798	 3.1229056	 3.0000000	 2.0000000	 219.35208	 0.2908100	-30.457830	 812.97000	 59.200940	-30.457830	 219.35208	 0.2908100	 812.97000	 219.35208	 59.200940
Row_0590	293	001	 8.0204298	 393.51614	 3.2915844	 0.0000000	 0.0000000	 292.86132	 0.1126300	 56.993070	 315.52000	 244.77781	 56.993070	 292.86132	 0.1126300	 315.52000	 292.86132	 244.77781
Row_0591	293	002	 1.2900511	 36.160937	 1.0416254	 2.0000000	 1.0000000	 230.86727	 0.1563900	 16.571340	 27.430000	 4.0333200	 16.571340	 230.86727	 0.1563900	 27.430000	 230.86727	 4.0333200
Row_0592	294	001	 3.5545683	 55.428227	 2.0424933	 1.0000000	 0.0000000	 270.54169	 0.0698300	 11.339130	 34.100000	 22.998820	 11.339130	 270.54169	 0.0698300	 34.100000	 270.54169	 22.998820
Row_0593	294	002	 0.5509750	 31.268631	 1.2080543	 3.0000000	 2.0000000	 203.31388	 0.2229400	-2.7235400	 111.79000	 3.4537100	-2.7235400	 203.31388	 0.2229400	 111.79000	 203.31388	 3.4537100
Row_0594	295	001	 3.6777735	 30.869182	 1.0569741	 1.0000000	 0.0000000	 283.00600	 0.0345900	 15.525700	 13.220000	 11.474520	 15.525700	 283.00600	 0.0345900	 13.220000	 283.00600	 11.474520
Row_0595	295	002	 1.1677427	 233.57798	 2.3309056	 1.0000000	 2.0000000	 288.06678	 0.3052400	 14.983670	 465.20000	 42.738320	 14.983670	 288.06678	 0.3052400	 465.20000	 288.06678	 42.738320
Row_0596	296	001	 0.8024070	 16.099195	 1.0589825	 3.0000000	 3.0000000	 146.69274	 0.4213000	-29.723560	 136.07000	 2.9794800	-29.723560	 146.69274	 0.4213000	 136.07000	 146.69274	 2.9794800
Row_0597	296	002	 1.3457293	 14.254332	 1.2020349	 3.0000000	 1.0000000	 140.15912	 0.0501700	 31.549220	 202.68000	 3.2831200	 31.549220	 140.15912	 0.0501700	 202.68000	 140.15912	 3.2831200
Row_0598	297	001	 1.2152795	 40.126382	 1.2159188	 2.0000000	 1.0000000	 207.11364	 0.1634200	 8.7995600	 33.850000	 4.8038200	 8.7995600	 207.11364	 0.1634200	 33.850000	 207.11364	 4.8038200
Row_0599	297	002	 1.2644812	 33.461169	 1.1596963	 2.0000000	 0.0000000	 189.58601	 0.0323100	 2.2992400	 16.370000	 3.5104200	 2.2992400	 189.58601	 0.0323100	 16.370000	 189.58601	 3.5104200
Row_0600	298	001	 5.6187827	 493.86598	 1.6301057	 3.0000000	 3.0000000	 293.98634	 0.5934000	 198.29119	 2709.2200	 94.244430	 198.29119	 293.98634	 0.5934000	 2709.2200	 293.98634	 94.244430
Row_0601	298	002	 7.2186227	 491.51398	 3.3533055	 2.0000000	 1.0000000	 291.62703	 0.2331600	 77.259730	 979.02000	 121.13997	 77.259730	 291.62703	 0.2331600	 979.02000	 291.62703	 121.13997
Row_0602	299	001	 2.0291926	 23.081930	 1.3512066	 2.0000000	 0.0000000	 98.510120	 0.0011600	 1.9853800	 23.160000	 5.3226300	 1.9853800	 98.510120	 0.0011600	 23.160000	 98.510120	 5.3226300
Row_0603	299	002	 0.7587885	 24.026522	 1.2893879	 3.0000000	 1.0000000	 161.44198	 0.1188300	-1.7020300	 132.89000	 3.0165400	-1.7020300	 161.44198	 0.1188300	 132.89000	 161.44198	 3.0165400
Row_0604	300	001	 4.5616270	 429.77076	 2.2518672	 1.0000000	 0.0000000	 293.14164	 0.1129800	 36.656180	 193.62000	 56.768570	 36.656180	 293.14164	 0.1129800	 193.62000	 293.14164	 56.768570
Row_0605	300	002	 0.7818185	 24.471351	 1.3584665	 3.0000000	 2.0000000	 150.05165	 0.2003400	-2.4274000	 155.54000	 3.7539500	-2.4274000	 150.05165	 0.2003400	 155.54000	 150.05165	 3.7539500
Row_0606	301	001	 2.0071437	 43.831398	 2.2248285	 2.0000000	 0.0000000	 31.915290	 0.0539800	 8.8573000	 46.130000	 10.070390	 8.8573000	 31.915290	 0.0539800	 46.130000	 31.915290	 10.070390
Row_0607	301	002	 7.6336307	 26.131584	 3.7171456	 0.0000000	 3.0000000	 234.39531	 0.5127600	 17.572110	 282.80000	 231.04121	 17.572110	 234.39531	 0.5127600	 282.80000	 234.39531	 231.04121
