# DSS .data file
#   File      name: ( F:\Altair\trambulina\rpt\opt_1\opt_1_iteration.data )
#   Date generated: ( 2020-12-17 21:22:16  )
#   On      system: ( Windows [Version 10.0.18362] (64 bit) )
# 
#   Generator  ver: ( HyperStudy2020.1.0.26 - py-c-011 1948507 )
#   Schema     ver: ( 2020.1.0.26 )
#
# HstMeta hstCategoryIds    = "5203","5401","5501","0202","0202","0202","0202","0202","2202","2202","2202","2202","2202","2402","2402","2402","2502","2502","2502"
# HstMeta hstLabels         = "RowLabel","StepMajor","StepMinor","tf [mm]","tc [mm]","L [m]","Skin Material","Core Material","Delta Displacement","Delta Tau_c","Delta Sigma_f","Cost","Mass","Skin Stress","Displacement","Core Stress","Cost","Max Displacement","Mass"
# HstMeta hstVarnames       = "RowLabel","StepMajor","StepMinor","tf","tc","L","skin_mat","core_mat","r_1","r_2","r_3","r_4","r_5","goal_2","goal_3","goal_4","goal_6","goal_7","goal_8"
#
v11.0	17523	5203	5401	5501	0202	0202	0202	0202	0202	2202	2202	2202	2202	2202	2402	2402	2402	2502	2502	2502
RowLabel	StepMajor	StepMinor	tf	tc	L	skin_mat	core_mat	r_1	r_2	r_3	r_4	r_5	goal_2	goal_3	goal_4	goal_6	goal_7	goal_8
Row_10688	378	026	 1.0717452	 17.456100	 1.2926871	 3.0000000	 1.0000000	 124.60031	 0.0795600	 8.4783800	 177.54000	 3.2064300	 8.4783800	 124.60031	 0.0795600	 177.54000	 124.60031	 3.2064300
Row_10689	378	027	 1.0986106	 34.533648	 1.0000000	 2.0000000	 0.0000000	 220.25656	 0.0339800	 4.8455000	 13.250000	 2.7937900	 4.8455000	 220.25656	 0.0339800	 13.250000	 220.25656	 2.7937900
Row_10690	378	028	 2.1789165	 34.868116	 2.0456148	 2.0000000	 1.0000000	 9.4770100	 0.1577500	 5.4461700	 64.190000	 10.697880	 5.4461700	 9.4770100	 0.1577500	 64.190000	 9.4770100	 10.697880
Row_10691	378	029	 0.9040058	 18.838375	 1.2030693	 3.0000000	 1.0000000	 151.22860	 0.0889700	 1.6830400	 141.84000	 2.7645800	 1.6830400	 151.22860	 0.0889700	 141.84000	 151.22860	 2.7645800
Row_10692	378	030	 1.7398241	 24.990785	 1.2293695	 2.0000000	 0.0000000	 141.87909	 0.0079100	 2.2301300	 19.220000	 4.3439000	 2.2301300	 141.87909	 0.0079100	 19.220000	 141.87909	 4.3439000
Row_10693	378	031	 0.9578276	 24.669721	 1.6278418	 3.0000000	 0.0000000	 93.897180	 0.0040800	 4.8996200	 194.33000	 3.5435400	 4.8996200	 93.897180	 0.0040800	 194.33000	 93.897180	 3.5435400
Row_10694	378	032	 0.8905486	 17.287119	 1.0436344	 3.0000000	 1.0000000	 181.73985	 0.0761300	 10.332920	 120.55000	 2.2961700	 10.332920	 181.73985	 0.0761300	 120.55000	 181.73985	 2.2961700
Row_10695	378	033	 0.6291020	 24.069118	 1.0220494	 3.0000000	 0.0000000	 210.85628	 -8.60e-04	 6.4787200	 81.580000	 1.7024500	 6.4787200	 210.85628	 -8.60e-04	 81.580000	 210.85628	 1.7024500
Row_10696	378	034	 0.6081990	 29.583489	 1.1850122	 3.0000000	 0.0000000	 204.95623	 0.0207300	 10.141470	 92.800000	 2.1327900	 10.141470	 204.95623	 0.0207300	 92.800000	 204.95623	 2.1327900
Row_10697	378	035	 0.8512908	 18.091757	 1.0847326	 3.0000000	 1.0000000	 172.89685	 0.0825500	 2.1044000	 120.62000	 2.3663600	 2.1044000	 172.89685	 0.0825500	 120.62000	 172.89685	 2.3663600
Row_10698	378	036	 0.9338579	 17.797898	 1.1815531	 3.0000000	 1.0000000	 148.51046	 0.0810100	 1.2836200	 142.92000	 2.7065600	 1.2836200	 148.51046	 0.0810100	 142.92000	 148.51046	 2.7065600
Row_10699	378	037	 0.6263842	 28.046610	 1.2174832	 3.0000000	 0.0000000	 190.45831	 0.0156300	 0.5688900	 97.660000	 2.1682900	 0.5688900	 190.45831	 0.0156300	 97.660000	 190.45831	 2.1682900
Row_10700	378	038	 2.0291926	 23.081930	 1.3512066	 2.0000000	 0.0000000	 98.510120	 0.0011600	 1.9853800	 23.160000	 5.3226300	 1.9853800	 98.510120	 0.0011600	 23.160000	 98.510120	 5.3226300
Row_10701	378	039	 1.2828004	 30.041238	 1.0000000	 2.0000000	 0.0000000	 212.19285	 0.0231800	 6.7841300	 13.620000	 2.9537200	 6.7841300	 212.19285	 0.0231800	 13.620000	 212.19285	 2.9537200
Row_10702	378	040	 0.4804592	 46.082609	 1.4800322	 3.0000000	 0.0000000	 202.79132	 0.0544600	 5.3682900	 97.610000	 3.1127500	 5.3682900	 202.79132	 0.0544600	 97.610000	 202.79132	 3.1127500
Row_10703	378	041	 2.5358641	 28.580095	 1.0291105	 1.0000000	 0.0000000	 277.69926	 0.0250700	 1.6297000	 10.230000	 7.9284900	 1.6297000	 277.69926	 0.0250700	 10.230000	 277.69926	 7.9284900
Row_10704	378	042	 1.3963234	 27.136384	 1.0707572	 2.0000000	 0.0000000	 183.51923	 0.0142700	 0.9310000	 14.800000	 3.2638900	 0.9310000	 183.51923	 0.0142700	 14.800000	 183.51923	 3.2638900
Row_10705	378	043	 0.3151558	 51.045847	 1.0504956	 3.0000000	 0.0000000	 252.41120	 0.0591000	 9.0703700	 49.380000	 2.1053200	 9.0703700	 252.41120	 0.0591000	 49.380000	 252.41120	 2.1053200
Row_10706	378	044	 2.5354260	 28.398034	 1.0006344	 1.0000000	 0.0000000	 278.65745	 0.0245100	 2.4650900	 9.9100000	 7.7024500	 2.4650900	 278.65745	 0.0245100	 9.9100000	 278.65745	 7.7024500
Row_10707	378	045	 2.3738679	 17.470976	 1.2805707	 2.0000000	 2.0000000	 70.361920	 0.1687500	 0.0275300	 38.360000	 6.3180800	 0.0275300	 70.361920	 0.1687500	 38.360000	 70.361920	 6.3180800
Row_10708	378	046	 0.4143788	 39.218261	 1.0500295	 3.0000000	 0.0000000	 240.85645	 0.0430400	 11.898680	 59.630000	 1.8880800	 11.898680	 240.85645	 0.0430400	 59.630000	 240.85645	 1.8880800
Row_10709	378	047	 2.3408519	 15.100628	 1.0938867	 2.0000000	 1.0000000	 109.73469	 0.0690800	 1.1759600	 24.650000	 4.9229300	 1.1759600	 109.73469	 0.0690800	 24.650000	 109.73469	 4.9229300
Row_10710	378	048	 1.9947601	 38.707138	 1.0275975	 1.0000000	 0.0000000	 281.78840	 0.0471900	 2.7642000	 11.030000	 6.7277700	 2.7642000	 281.78840	 0.0471900	 11.030000	 281.78840	 6.7277700
Row_10711	378	049	 1.6397535	 23.397763	 1.0639580	 2.0000000	 0.0000000	 173.98458	  3.40e-04	 3.7572700	 15.650000	 3.5382300	 3.7572700	 173.98458	  3.40e-04	 15.650000	 173.98458	 3.5382300
Row_10712	378	050	 3.1939711	 10.548790	 1.1834515	 2.0000000	 1.0000000	 19.623580	 0.0246400	 0.6792100	 30.430000	 6.6720400	 0.6792100	 19.623580	 0.0246400	 30.430000	 19.623580	 6.6720400
Row_10713	378	051	 0.3703095	 43.962224	 1.0882749	 3.0000000	 0.0000000	 241.32473	 0.0505700	 4.9748500	 56.970000	 2.0397800	 4.9748500	 241.32473	 0.0505700	 56.970000	 241.32473	 2.0397800
Row_10714	378	052	 3.7169950	 11.369144	 1.3363075	 2.0000000	 3.0000000	 14.954640	 0.4028000	 9.8902400	 62.170000	 9.4665700	 9.8902400	 14.954640	 0.4028000	 62.170000	 14.954640	 9.4665700
Row_10715	378	053	 2.0308189	 17.226097	 1.0278016	 2.0000000	 1.0000000	 149.11871	 0.0844700	 2.6799200	 22.210000	 4.2248900	 2.6799200	 149.11871	 0.0844700	 22.210000	 149.11871	 4.2248900
Row_10716	379	001	 2.0886640	 36.271477	 1.0521404	 1.0000000	 0.0000000	 280.11329	 0.0428100	 1.3661900	 11.020000	 7.0783000	 1.3661900	 280.11329	 0.0428100	 11.020000	 280.11329	 7.0783000
Row_10717	379	002	 1.8559784	 40.603679	 1.0473822	 1.0000000	 0.0000000	 281.42354	 0.0501400	 0.8982300	 11.330000	 6.5244000	 0.8982300	 281.42354	 0.0501400	 11.330000	 281.42354	 6.5244000
Row_10718	379	003	 2.3243978	 31.932850	 1.0264122	 1.0000000	 0.0000000	 279.35759	 0.0336900	 2.0772800	 10.410000	 7.4249100	 2.0772800	 279.35759	 0.0336900	 10.410000	 279.35759	 7.4249100
Row_10719	379	004	 2.2154703	 32.644226	 1.0387339	 1.0000000	 0.0000000	 278.80402	 0.0351500	 0.4310000	 10.450000	 7.2307000	 0.4310000	 278.80402	 0.0351500	 10.450000	 278.80402	 7.2307000
Row_10720	379	005	 2.8653654	 23.680213	 1.0308744	 1.0000000	 0.0000000	 274.36496	 0.0088500	 0.1275500	 9.9800000	 8.7076600	 0.1275500	 274.36496	 0.0088500	 9.9800000	 274.36496	 8.7076600
Row_10721	379	006	 1.9521111	 39.786203	 1.0891414	 1.0000000	 0.0000000	 280.22856	 0.0489800	 0.6733900	 11.820000	 7.0405100	 0.6733900	 280.22856	 0.0489800	 11.820000	 280.22856	 7.0405100
Row_10722	379	007	 2.8036833	 11.524218	 1.0395811	 2.0000000	 1.0000000	 98.255340	 0.0330500	 3.8642100	 24.640000	 5.2624600	 3.8642100	 98.255340	 0.0330500	 24.640000	 98.255340	 5.2624600
Row_10723	379	008	 1.8129300	 41.460804	 1.0639305	 1.0000000	 0.0000000	 281.10998	 0.0514300	 0.1021400	 11.590000	 6.5311800	 0.1021400	 281.10998	 0.0514300	 11.590000	 281.10998	 6.5311800
Row_10724	379	009	 1.5188749	 46.973896	 1.0000000	 1.0000000	 0.0000000	 283.68347	 0.0586200	 0.0566600	 11.330000	 5.5101700	 0.0566600	 283.68347	 0.0586200	 11.330000	 283.68347	 5.5101700
Row_10725	379	010	 1.3212959	 10.624946	 1.0345056	 3.0000000	 3.0000000	 126.66839	 0.3512800	 7.1837700	 186.01000	 3.1495100	 7.1837700	 126.66839	 0.3512800	 186.01000	 126.66839	 3.1495100
Row_10726	379	011	 1.5804401	 45.096089	 1.0000044	 1.0000000	 0.0000000	 283.29429	 0.0562900	 0.1190600	 11.100000	 5.6200700	 0.1190600	 283.29429	 0.0562900	 11.100000	 283.29429	 5.6200700
Row_10727	379	012	 1.6028632	 44.402232	 1.0000022	 1.0000000	 0.0000000	 283.13465	 0.0553800	 0.1029800	 11.020000	 5.6597900	 0.1029800	 283.13465	 0.0553800	 11.020000	 283.13465	 5.6597900
Row_10728	379	013	 2.7408782	 30.105049	 1.2214317	 1.0000000	 0.0000000	 272.37507	 0.0300800	 0.0847400	 12.950000	 10.142180	 0.0847400	 272.37507	 0.0300800	 12.950000	 272.37507	 10.142180
Row_10729	379	014	 3.1716964	 23.982206	 1.1599648	 1.0000000	 0.0000000	 270.45493	 0.0113700	 0.3758000	 11.960000	 10.767970	 0.3758000	 270.45493	 0.0113700	 11.960000	 270.45493	 10.767970
Row_10730	379	015	 1.4444507	 31.607218	 1.2816839	 2.0000000	 0.0000000	 158.39152	 0.0284300	 1.0184600	 19.140000	 4.1774300	 1.0184600	 158.39152	 0.0284300	 19.140000	 158.39152	 4.1774300
Row_10731	379	016	 0.9693533	 18.058137	 1.2316574	 3.0000000	 2.0000000	 141.18406	 0.1629400	 3.5415800	 162.06000	 3.2365600	 3.5415800	 141.18406	 0.1629400	 162.06000	 141.18406	 3.2365600
Row_10732	379	017	 1.3779479	 12.495316	 1.1477170	 3.0000000	 1.0000000	 128.70703	 0.0267600	 23.369550	 196.95000	 3.0893100	 23.369550	 128.70703	 0.0267600	 196.95000	 128.70703	 3.0893100
Row_10733	379	018	 0.9555365	 19.747993	 1.2752890	 3.0000000	 1.0000000	 147.76391	 0.0960000	 10.347920	 158.82000	 3.0871100	 10.347920	 147.76391	 0.0960000	 158.82000	 147.76391	 3.0871100
Row_10734	379	019	 3.2615194	 25.738685	 1.2254757	 1.0000000	 0.0000000	 270.38444	 0.0182700	 1.8822800	 13.230000	 11.737970	 1.8822800	 270.38444	 0.0182700	 13.230000	 270.38444	 11.737970
Row_10735	379	020	 0.4599886	 35.366364	 1.1131953	 3.0000000	 0.0000000	 224.63123	 0.0354300	 1.2696600	 68.530000	 1.9491900	 1.2696600	 224.63123	 0.0354300	 68.530000	 224.63123	 1.9491900
Row_10736	379	021	 1.2499257	 17.954344	 1.4978568	 3.0000000	 1.0000000	 84.293200	 0.0854100	 16.418190	 238.11000	 4.1529800	 16.418190	 84.293200	 0.0854100	 238.11000	 84.293200	 4.1529800
Row_10737	379	022	 1.3418061	 14.724518	 1.4503019	 3.0000000	 1.0000000	 41.019080	 0.0556300	 2.0789100	 244.20000	 3.9867900	 2.0789100	 41.019080	 0.0556300	 244.20000	 41.019080	 3.9867900
Row_10738	379	023	 0.8765149	 25.733985	 1.5711549	 3.0000000	 0.0000000	 111.48153	 0.0082100	 1.8246300	 172.53000	 3.2786500	 1.8246300	 111.48153	 0.0082100	 172.53000	 111.48153	 3.2786500
Row_10739	379	024	 0.8440238	 25.765449	 1.5046885	 3.0000000	 1.0000000	 130.23703	 0.1272200	 2.8939300	 171.78000	 3.8434300	 2.8939300	 130.23703	 0.1272200	 171.78000	 130.23703	 3.8434300
Row_10740	379	025	 1.5779945	 23.177621	 1.0005022	 2.0000000	 0.0000000	 187.57994	-0.0010900	 4.6503700	 14.280000	 3.2217200	 4.6503700	 187.57994	-0.0010900	 14.280000	 187.57994	 3.2217200
Row_10741	379	026	 1.0717452	 17.456100	 1.2926871	 3.0000000	 1.0000000	 124.60031	 0.0795600	 8.4783800	 177.54000	 3.2064300	 8.4783800	 124.60031	 0.0795600	 177.54000	 124.60031	 3.2064300
Row_10742	379	027	 1.0986106	 34.533648	 1.0000000	 2.0000000	 0.0000000	 220.25656	 0.0339800	 4.8455000	 13.250000	 2.7937900	 4.8455000	 220.25656	 0.0339800	 13.250000	 220.25656	 2.7937900
Row_10743	379	028	 2.1789165	 34.868116	 2.0456148	 2.0000000	 1.0000000	 9.4770100	 0.1577500	 5.4461700	 64.190000	 10.697880	 5.4461700	 9.4770100	 0.1577500	 64.190000	 9.4770100	 10.697880
Row_10744	379	029	 0.9040058	 18.838375	 1.2030693	 3.0000000	 1.0000000	 151.22860	 0.0889700	 1.6830400	 141.84000	 2.7645800	 1.6830400	 151.22860	 0.0889700	 141.84000	 151.22860	 2.7645800
Row_10745	379	030	 1.7398241	 24.990785	 1.2293695	 2.0000000	 0.0000000	 141.87909	 0.0079100	 2.2301300	 19.220000	 4.3439000	 2.2301300	 141.87909	 0.0079100	 19.220000	 141.87909	 4.3439000
Row_10746	379	031	 0.9578276	 24.669721	 1.6278418	 3.0000000	 0.0000000	 93.897180	 0.0040800	 4.8996200	 194.33000	 3.5435400	 4.8996200	 93.897180	 0.0040800	 194.33000	 93.897180	 3.5435400
Row_10747	379	032	 0.8905486	 17.287119	 1.0436344	 3.0000000	 1.0000000	 181.73985	 0.0761300	 10.332920	 120.55000	 2.2961700	 10.332920	 181.73985	 0.0761300	 120.55000	 181.73985	 2.2961700
Row_10748	379	033	 0.6291020	 24.069118	 1.0220494	 3.0000000	 0.0000000	 210.85628	 -8.60e-04	 6.4787200	 81.580000	 1.7024500	 6.4787200	 210.85628	 -8.60e-04	 81.580000	 210.85628	 1.7024500
Row_10749	379	034	 0.6081990	 29.583489	 1.1850122	 3.0000000	 0.0000000	 204.95623	 0.0207300	 10.141470	 92.800000	 2.1327900	 10.141470	 204.95623	 0.0207300	 92.800000	 204.95623	 2.1327900
Row_10750	379	035	 0.8512908	 18.091757	 1.0847326	 3.0000000	 1.0000000	 172.89685	 0.0825500	 2.1044000	 120.62000	 2.3663600	 2.1044000	 172.89685	 0.0825500	 120.62000	 172.89685	 2.3663600
Row_10751	379	036	 0.9338579	 17.797898	 1.1815531	 3.0000000	 1.0000000	 148.51046	 0.0810100	 1.2836200	 142.92000	 2.7065600	 1.2836200	 148.51046	 0.0810100	 142.92000	 148.51046	 2.7065600
Row_10752	379	037	 0.6263842	 28.046610	 1.2174832	 3.0000000	 0.0000000	 190.45831	 0.0156300	 0.5688900	 97.660000	 2.1682900	 0.5688900	 190.45831	 0.0156300	 97.660000	 190.45831	 2.1682900
Row_10753	379	038	 2.0291926	 23.081930	 1.3512066	 2.0000000	 0.0000000	 98.510120	 0.0011600	 1.9853800	 23.160000	 5.3226300	 1.9853800	 98.510120	 0.0011600	 23.160000	 98.510120	 5.3226300
Row_10754	379	039	 1.2828004	 30.041238	 1.0000000	 2.0000000	 0.0000000	 212.19285	 0.0231800	 6.7841300	 13.620000	 2.9537200	 6.7841300	 212.19285	 0.0231800	 13.620000	 212.19285	 2.9537200
Row_10755	379	040	 0.4804592	 46.082609	 1.4800322	 3.0000000	 0.0000000	 202.79132	 0.0544600	 5.3682900	 97.610000	 3.1127500	 5.3682900	 202.79132	 0.0544600	 97.610000	 202.79132	 3.1127500
Row_10756	379	041	 2.5358641	 28.580095	 1.0291105	 1.0000000	 0.0000000	 277.69926	 0.0250700	 1.6297000	 10.230000	 7.9284900	 1.6297000	 277.69926	 0.0250700	 10.230000	 277.69926	 7.9284900
Row_10757	379	042	 1.3963234	 27.136384	 1.0707572	 2.0000000	 0.0000000	 183.51923	 0.0142700	 0.9310000	 14.800000	 3.2638900	 0.9310000	 183.51923	 0.0142700	 14.800000	 183.51923	 3.2638900
Row_10758	379	043	 0.3151558	 51.045847	 1.0504956	 3.0000000	 0.0000000	 252.41120	 0.0591000	 9.0703700	 49.380000	 2.1053200	 9.0703700	 252.41120	 0.0591000	 49.380000	 252.41120	 2.1053200
Row_10759	379	044	 2.5354260	 28.398034	 1.0006344	 1.0000000	 0.0000000	 278.65745	 0.0245100	 2.4650900	 9.9100000	 7.7024500	 2.4650900	 278.65745	 0.0245100	 9.9100000	 278.65745	 7.7024500
Row_10760	379	045	 2.3738679	 17.470976	 1.2805707	 2.0000000	 2.0000000	 70.361920	 0.1687500	 0.0275300	 38.360000	 6.3180800	 0.0275300	 70.361920	 0.1687500	 38.360000	 70.361920	 6.3180800
Row_10761	379	046	 0.4143788	 39.218261	 1.0500295	 3.0000000	 0.0000000	 240.85645	 0.0430400	 11.898680	 59.630000	 1.8880800	 11.898680	 240.85645	 0.0430400	 59.630000	 240.85645	 1.8880800
Row_10762	379	047	 2.3408519	 15.100628	 1.0938867	 2.0000000	 1.0000000	 109.73469	 0.0690800	 1.1759600	 24.650000	 4.9229300	 1.1759600	 109.73469	 0.0690800	 24.650000	 109.73469	 4.9229300
Row_10763	379	048	 1.9947601	 38.707138	 1.0275975	 1.0000000	 0.0000000	 281.78840	 0.0471900	 2.7642000	 11.030000	 6.7277700	 2.7642000	 281.78840	 0.0471900	 11.030000	 281.78840	 6.7277700
Row_10764	379	049	 1.6397535	 23.397763	 1.0639580	 2.0000000	 0.0000000	 173.98458	  3.40e-04	 3.7572700	 15.650000	 3.5382300	 3.7572700	 173.98458	  3.40e-04	 15.650000	 173.98458	 3.5382300
Row_10765	379	050	 3.1939711	 10.548790	 1.1834515	 2.0000000	 1.0000000	 19.623580	 0.0246400	 0.6792100	 30.430000	 6.6720400	 0.6792100	 19.623580	 0.0246400	 30.430000	 19.623580	 6.6720400
Row_10766	379	051	 0.3703095	 43.962224	 1.0882749	 3.0000000	 0.0000000	 241.32473	 0.0505700	 4.9748500	 56.970000	 2.0397800	 4.9748500	 241.32473	 0.0505700	 56.970000	 241.32473	 2.0397800
Row_10767	379	052	 3.7169950	 11.369144	 1.3363075	 2.0000000	 3.0000000	 14.954640	 0.4028000	 9.8902400	 62.170000	 9.4665700	 9.8902400	 14.954640	 0.4028000	 62.170000	 14.954640	 9.4665700
Row_10768	379	053	 2.0308189	 17.226097	 1.0278016	 2.0000000	 1.0000000	 149.11871	 0.0844700	 2.6799200	 22.210000	 4.2248900	 2.6799200	 149.11871	 0.0844700	 22.210000	 149.11871	 4.2248900
Row_10769	380	001	 2.0886640	 36.271477	 1.0521404	 1.0000000	 0.0000000	 280.11329	 0.0428100	 1.3661900	 11.020000	 7.0783000	 1.3661900	 280.11329	 0.0428100	 11.020000	 280.11329	 7.0783000
Row_10770	380	002	 1.8559784	 40.603679	 1.0473822	 1.0000000	 0.0000000	 281.42354	 0.0501400	 0.8982300	 11.330000	 6.5244000	 0.8982300	 281.42354	 0.0501400	 11.330000	 281.42354	 6.5244000
Row_10771	380	003	 2.3243978	 31.932850	 1.0264122	 1.0000000	 0.0000000	 279.35759	 0.0336900	 2.0772800	 10.410000	 7.4249100	 2.0772800	 279.35759	 0.0336900	 10.410000	 279.35759	 7.4249100
Row_10772	380	004	 2.2154703	 32.644226	 1.0387339	 1.0000000	 0.0000000	 278.80402	 0.0351500	 0.4310000	 10.450000	 7.2307000	 0.4310000	 278.80402	 0.0351500	 10.450000	 278.80402	 7.2307000
Row_10773	380	005	 2.8653654	 23.680213	 1.0308744	 1.0000000	 0.0000000	 274.36496	 0.0088500	 0.1275500	 9.9800000	 8.7076600	 0.1275500	 274.36496	 0.0088500	 9.9800000	 274.36496	 8.7076600
Row_10774	380	006	 1.9521111	 39.786203	 1.0891414	 1.0000000	 0.0000000	 280.22856	 0.0489800	 0.6733900	 11.820000	 7.0405100	 0.6733900	 280.22856	 0.0489800	 11.820000	 280.22856	 7.0405100
Row_10775	380	007	 2.8036833	 11.524218	 1.0395811	 2.0000000	 1.0000000	 98.255340	 0.0330500	 3.8642100	 24.640000	 5.2624600	 3.8642100	 98.255340	 0.0330500	 24.640000	 98.255340	 5.2624600
Row_10776	380	008	 1.8129300	 41.460804	 1.0639305	 1.0000000	 0.0000000	 281.10998	 0.0514300	 0.1021400	 11.590000	 6.5311800	 0.1021400	 281.10998	 0.0514300	 11.590000	 281.10998	 6.5311800
Row_10777	380	009	 1.5188749	 46.973896	 1.0000000	 1.0000000	 0.0000000	 283.68347	 0.0586200	 0.0566600	 11.330000	 5.5101700	 0.0566600	 283.68347	 0.0586200	 11.330000	 283.68347	 5.5101700
Row_10778	380	010	 1.3212959	 10.624946	 1.0345056	 3.0000000	 3.0000000	 126.66839	 0.3512800	 7.1837700	 186.01000	 3.1495100	 7.1837700	 126.66839	 0.3512800	 186.01000	 126.66839	 3.1495100
Row_10779	380	011	 1.5804401	 45.096089	 1.0000044	 1.0000000	 0.0000000	 283.29429	 0.0562900	 0.1190600	 11.100000	 5.6200700	 0.1190600	 283.29429	 0.0562900	 11.100000	 283.29429	 5.6200700
Row_10780	380	012	 1.6028632	 44.402232	 1.0000022	 1.0000000	 0.0000000	 283.13465	 0.0553800	 0.1029800	 11.020000	 5.6597900	 0.1029800	 283.13465	 0.0553800	 11.020000	 283.13465	 5.6597900
Row_10781	380	013	 2.7408782	 30.105049	 1.2214317	 1.0000000	 0.0000000	 272.37507	 0.0300800	 0.0847400	 12.950000	 10.142180	 0.0847400	 272.37507	 0.0300800	 12.950000	 272.37507	 10.142180
Row_10782	380	014	 3.1716964	 23.982206	 1.1599648	 1.0000000	 0.0000000	 270.45493	 0.0113700	 0.3758000	 11.960000	 10.767970	 0.3758000	 270.45493	 0.0113700	 11.960000	 270.45493	 10.767970
Row_10783	380	015	 1.4444507	 31.607218	 1.2816839	 2.0000000	 0.0000000	 158.39152	 0.0284300	 1.0184600	 19.140000	 4.1774300	 1.0184600	 158.39152	 0.0284300	 19.140000	 158.39152	 4.1774300
Row_10784	380	016	 0.9693533	 18.058137	 1.2316574	 3.0000000	 2.0000000	 141.18406	 0.1629400	 3.5415800	 162.06000	 3.2365600	 3.5415800	 141.18406	 0.1629400	 162.06000	 141.18406	 3.2365600
Row_10785	380	017	 1.3779479	 12.495316	 1.1477170	 3.0000000	 1.0000000	 128.70703	 0.0267600	 23.369550	 196.95000	 3.0893100	 23.369550	 128.70703	 0.0267600	 196.95000	 128.70703	 3.0893100
Row_10786	380	018	 0.9555365	 19.747993	 1.2752890	 3.0000000	 1.0000000	 147.76391	 0.0960000	 10.347920	 158.82000	 3.0871100	 10.347920	 147.76391	 0.0960000	 158.82000	 147.76391	 3.0871100
Row_10787	380	019	 3.2615194	 25.738685	 1.2254757	 1.0000000	 0.0000000	 270.38444	 0.0182700	 1.8822800	 13.230000	 11.737970	 1.8822800	 270.38444	 0.0182700	 13.230000	 270.38444	 11.737970
Row_10788	380	020	 0.4599886	 35.366364	 1.1131953	 3.0000000	 0.0000000	 224.63123	 0.0354300	 1.2696600	 68.530000	 1.9491900	 1.2696600	 224.63123	 0.0354300	 68.530000	 224.63123	 1.9491900
Row_10789	380	021	 1.2499257	 17.954344	 1.4978568	 3.0000000	 1.0000000	 84.293200	 0.0854100	 16.418190	 238.11000	 4.1529800	 16.418190	 84.293200	 0.0854100	 238.11000	 84.293200	 4.1529800
Row_10790	380	022	 1.3418061	 14.724518	 1.4503019	 3.0000000	 1.0000000	 41.019080	 0.0556300	 2.0789100	 244.20000	 3.9867900	 2.0789100	 41.019080	 0.0556300	 244.20000	 41.019080	 3.9867900
Row_10791	380	023	 0.8765149	 25.733985	 1.5711549	 3.0000000	 0.0000000	 111.48153	 0.0082100	 1.8246300	 172.53000	 3.2786500	 1.8246300	 111.48153	 0.0082100	 172.53000	 111.48153	 3.2786500
Row_10792	380	024	 0.8440238	 25.765449	 1.5046885	 3.0000000	 1.0000000	 130.23703	 0.1272200	 2.8939300	 171.78000	 3.8434300	 2.8939300	 130.23703	 0.1272200	 171.78000	 130.23703	 3.8434300
Row_10793	380	025	 1.5779945	 23.177621	 1.0005022	 2.0000000	 0.0000000	 187.57994	-0.0010900	 4.6503700	 14.280000	 3.2217200	 4.6503700	 187.57994	-0.0010900	 14.280000	 187.57994	 3.2217200
Row_10794	380	026	 1.0717452	 17.456100	 1.2926871	 3.0000000	 1.0000000	 124.60031	 0.0795600	 8.4783800	 177.54000	 3.2064300	 8.4783800	 124.60031	 0.0795600	 177.54000	 124.60031	 3.2064300
Row_10795	380	027	 1.0986106	 34.533648	 1.0000000	 2.0000000	 0.0000000	 220.25656	 0.0339800	 4.8455000	 13.250000	 2.7937900	 4.8455000	 220.25656	 0.0339800	 13.250000	 220.25656	 2.7937900
Row_10796	380	028	 2.1789165	 34.868116	 2.0456148	 2.0000000	 1.0000000	 9.4770100	 0.1577500	 5.4461700	 64.190000	 10.697880	 5.4461700	 9.4770100	 0.1577500	 64.190000	 9.4770100	 10.697880
Row_10797	380	029	 0.9040058	 18.838375	 1.2030693	 3.0000000	 1.0000000	 151.22860	 0.0889700	 1.6830400	 141.84000	 2.7645800	 1.6830400	 151.22860	 0.0889700	 141.84000	 151.22860	 2.7645800
Row_10798	380	030	 1.7398241	 24.990785	 1.2293695	 2.0000000	 0.0000000	 141.87909	 0.0079100	 2.2301300	 19.220000	 4.3439000	 2.2301300	 141.87909	 0.0079100	 19.220000	 141.87909	 4.3439000
Row_10799	380	031	 0.9578276	 24.669721	 1.6278418	 3.0000000	 0.0000000	 93.897180	 0.0040800	 4.8996200	 194.33000	 3.5435400	 4.8996200	 93.897180	 0.0040800	 194.33000	 93.897180	 3.5435400
Row_10800	380	032	 0.8905486	 17.287119	 1.0436344	 3.0000000	 1.0000000	 181.73985	 0.0761300	 10.332920	 120.55000	 2.2961700	 10.332920	 181.73985	 0.0761300	 120.55000	 181.73985	 2.2961700
Row_10801	380	033	 0.6291020	 24.069118	 1.0220494	 3.0000000	 0.0000000	 210.85628	 -8.60e-04	 6.4787200	 81.580000	 1.7024500	 6.4787200	 210.85628	 -8.60e-04	 81.580000	 210.85628	 1.7024500
Row_10802	380	034	 0.6081990	 29.583489	 1.1850122	 3.0000000	 0.0000000	 204.95623	 0.0207300	 10.141470	 92.800000	 2.1327900	 10.141470	 204.95623	 0.0207300	 92.800000	 204.95623	 2.1327900
